video, title, thumbnail, description, hotsted_at, flight_start_time, flight_end_time, labels, metadata:type_1, metadata:type_2,   metadata:type_3, embed_code, id, video_length, video_size, total_plays
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/28/15/54/20131128155412.0788220.mpg,Neshaminy Ice Hockey,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/28/16/03/arcgrjlskgkfqdwopijx.jpg?co_id=471,Neshaminy vs. Archbishop Wood Nov. 21. 2013. The Redskins won. 5-3.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/28/15/54/20131128155412.0788220.mpg?co_id=471,2013-11-28T16:04:14Z,1385653963210,/NeshaminyIceHockey; /NeshaminyHighSchool; /Redskins; /sports_playlist,Hockey,High School,,,6780303,103.21,31318016,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/20/17/45/20131120174519.6810360.mpg,Bristol High's Mary Wallick on commitment 2 East Stroudsburg,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/20/22/09/jeeorkfevlmslveenjxk.jpg?co_id=471,Bristol High School senior Mary Wallick on commitment to East Stroudsburg University softball,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/20/17/45/20131120174519.6810360.mpg?co_id=471,2013-11-20T22:09:52Z,1384969290866,/BristolHighSchool; /softball; /MaryWallick; /EastStroudsburgUniversity; /sports_playlist,High School,Sports,,,6675988,90.8667,47204352,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/17/20/34/20131117203424.2935630.mpg,Neshaminy takes PIAA title with 2-1 OT win over Spring-Ford,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/17/20/41/zbtqqdzpdywgzbsayjrp.jpg?co_id=471,Neshaminy Girls Soccer notched a 3-0 win over CB East Nov. 12. 2013 at William Tennent HS to earn a berth in the PIAA-AAA championship.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/17/20/34/20131117203424.2935630.mpg?co_id=471,2013-11-17T20:41:49Z,1384720385649,/Neshaminy; /girlssoccer; /PIAA; /Spring-Ford; /sports_playlist,Soccer,High School,,,6630016,125.649,35643392,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/17/01/21/20131117012147.7224580.mpg,Bristol's Ryan Rigby on D-1 championship win over Delco,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/17/04/32/hfxzfbxawvaixnnauroa.jpg?co_id=471,Bristol senior Ryan Rigby on District-1 championship win over Delco Christian Nov. 16. 2013 at Plymouth-Whitemarsh HS,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/17/01/21/20131117012147.7224580.mpg?co_id=471,2013-11-17T04:32:14Z,1384651085533,/Bristol; /RyanRigby; /DelcoChristian; /District1footballchampionship; /sports_playlist,Football (American),High School,,,6613735,125.533,65200128,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/15/23/27/20131115232713.1137680.mpg,Holy Ghost's Ryan Ockford on chances in PIAA-AA soccer final,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/15/23/49/lyiarmntwnxhqcotcxci.jpg?co_id=471,Holy Ghost Prep senior Ryan Ockford on Firebirds' chances in PIAA-AA soccer final Nov. 16 at HersheyPark Stadium,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/15/23/27/20131115232713.1137680.mpg?co_id=471,2013-11-15T23:49:38Z,1384554954600,/HolyGhostPrep; /RyanOckford; /PIAA-AAsoccerfinal; /sports_playlist,Soccer,High School,,,6592335,174.6,90638336,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/14/15/56/20131114155601.5564980.mpg,Pennsbury's Jeff Yasolonis on Mount Olive College commitment,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/14/17/21/jobwpnaqosgpqlbzsdan.jpg?co_id=471,Pennsbury senior setter Jeff Yasolonis on commitment to men's volleyball at Mount Olive College Nov. 13. 2013 at PHS TV Studio.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/14/15/56/20131114155601.5564980.mpg?co_id=471,2013-11-14T17:21:32Z,1384443747200,/PennsburyHighSchool; /JeffYasolonis; /MountOliveCollege; /men'svolleyball; /sports_playlist,Volleyball,High School,,,6570270,147.2,60952576,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/11/18/26/20131111182603.9590440.mpg,Veterans Day Parade in Lower Makefield,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/11/18/29/eeknisgwfvnrvhdcunse.jpg?co_id=471,Lower Makefield honored its veterans with a parade and observances at the future site of Veterans Square Monument.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/11/18/26/20131111182603.9590440.mpg?co_id=471,2013-11-11T18:29:28Z,1384194256355,/news_playlist,News,Communities,Government & Politics,,6539066,76.3559,27185152,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/11/01/54/20131111015421.0768610.mpg,Neshaminy Girls Soccer vs Wilson in PIAA quarterfinals,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/11/02/03/pucxopeazmyxsifebjdw.jpg?co_id=471,Neshaminy Girls Soccer vs. Wilson-West Lawn in PIAA Class AAA quarterfinals Nov. 9. 2013 at Whitehall High School.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/11/01/54/20131111015421.0768610.mpg?co_id=471,2013-11-11T02:03:36Z,1384134837760,/Neshaminy; /GirlsSoccer; /WilsonWestLawn; /PIAA-AAA; /sports_playlist,Soccer,High School,,,6536061,117.76,35725312,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/10/22/51/20131110225155.2387110.mpg,Neshaminy Girls Soccer v Wilson in PIAA quarterfinals,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/10/22/51/aazblyygmpevnghhejyv.jpg?co_id=471,Neshaminy Girls Soccer vs. Wilson in PIAA Class AAA quarterfinals Nov. 9. 2013 at Whitehall High School.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/10/22/51/20131110225155.2387110.mpg?co_id=471,2013-11-10T22:52:22Z,1384122994955,/Neshaminy; /GirlsSoccer; /WilsonWestLawn; /PIAA-AAA; /sports_playlist,High School,Soccer,,,6535420,94.955,33161216,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/10/22/35/20131110223545.5996170.mpg,Council Rock North v CR South football Nov. 1 in Newtown. PA,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/10/22/50/dvwbuigkdrzqfxppmdio.jpg?co_id=471,Council Rock North vs. CR South football Nov. 1. 2013 in Newtown. PA,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/10/22/35/20131110223545.5996170.mpg?co_id=471,2013-11-10T22:50:31Z,1384122846067,/CouncilRockNorth; /CRSouth; /football; /Nov.1; /2013; /sports_playlist,Football (American),High School,,,6535297,126.067,39188480,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/09/05/03/20131109050318.6050600.mpg,Neshaminy's Luke Carrezola on PIAA D-I win over Unionville,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/09/05/25/vpjyunqbzzhbhxxwwqyt.jpg?co_id=471,Neshaminy senior Luke Carrezola on 41-7 PIAA District-I win over Unionville Nov. 8. 2013 at Harry Franks Stadium. Langhorne. Pa.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/09/05/03/20131109050318.6050600.mpg?co_id=471,2013-11-09T05:25:18Z,1383973068033,/Neshaminy; /football; /PIAA; /DistrictI; /LukeCarrezola; /Unionville; /s419,Football (American),High School,,,6502439,108.033,56117248,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/09/05/03/20131109050318.6050600.mpg,Neshaminy's Luke Carrezola on PIAA D-I win over Unionville,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/09/05/06/jzvpjfmlahnevnuwvdrv.jpg?co_id=471,Neshaminy senior Luke Carrezola on 41-7 PIAA District-I win over Unionville Nov. 8. 2013 at Harry Franks Stadium. Langhorne. Pa.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/09/05/03/20131109050318.6050600.mpg?co_id=471,2013-11-09T05:06:41Z,1383973068033,/Neshaminy; /football; /PIAA; /DistrictI; /LukeCarrezola; /Unionville; /sports_playlist,Football (American),High School,,,6502019,108.033,56117248,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/07/14/19/20131107141930.4930100.mpg,Neshaminy's Megan Schafer on Redskins' 2013 postseason run,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/07/18/59/tlmyktutbkmseaifeumf.jpg?co_id=471,Neshaminy senior forward Megan Schafer on Lady Redskins' 2013 postseason run,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/07/14/19/20131107141930.4930100.mpg?co_id=471,2013-11-07T19:00:25Z,1383833198233,/Neshaminy; /Redskins; /; /sports_playlist,Soccer,High School,,,6475869,278.233,129150976,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/02/02/13/20131102021350.4055070.mpg,Conwell-Egan's Jake Kemery on win over Phila Academy Charter,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/11/02/02/19/hgnopecwkudrxxymznyf.jpg?co_id=471,Conwell-Egan sophomore Jake Kemery on win over Philadelphia Academy Charter in the District 12 Class A boys soccer championship Nov. 1 at Northeast High School,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/11/02/02/13/20131102021350.4055070.mpg?co_id=471,2013-11-02T02:20:04Z,1383358107000,/Conwell-Egan; /boyssoccer; /JakeEmery; /PhiladelphiaAcademyCharter; /sports_playlist,Soccer,High School,,,6386891,147,72564736,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/31/03/15/20131031031538.7102010.mpg,Conwell-Egan's Michelle Latronica on Science Leadership win,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/31/03/15/bfewkapndcgnbjcvetln.jpg?co_id=471,Conwell-Egan Catholic forward Michelle Latronica on 3-0 District 12 championship win over Science Leadership Academy Oct. 30 at Northeast High School’s Charlie Martin Memorial Stadium.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/31/03/15/20131031031538.7102010.mpg?co_id=471,2013-10-31T03:16:00Z,1383187950733,/Conwell-EganCatholic; /ScienceLeadershipAcademy; /MichelleLatronica; /District12-Achampionship; /girlssoccer; /sports_playlist,High School,Soccer,,,6353429,90.733,47142912,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/31/02/38/20131031023808.8193120.mpg,Archbishop Wood's Aubree Brown on Vikings win over Ben Rush,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/31/02/41/zhivttuivhsyfjgxfknm.jpg?co_id=471,Archbishop Wood junior forward Aubree Brown on Vikings 13-0 win over Ben Rush in District 12 championship Oct. 30 at Northeast High School. Phila. PA,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/31/02/38/20131031023808.8193120.mpg?co_id=471,2013-10-31T02:42:07Z,1383186786967,/ArchbishopWood; /AubreeBrown; /District12girlssoccerchampionshi; /BenjaminRush; /sports_playlist,Soccer,High School,,,6353208,126.967,65925120,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/28/19/16/20131028191631.6678430.mpg,Neshaminy Field Hockey v Pennsbury Oct. 21 in D-I playoff,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/28/19/20/btozbykgukllluimxofd.jpg?co_id=471,Neshaminy Field Hockey vs. Pennsbury Oct. 21. 2013 in D-I playoff. Langhorne. Pa.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/28/19/16/20131028191631.6678430.mpg?co_id=471,2013-10-28T19:20:34Z,1382987570994,/Neshaminy; /FieldHockey; /Pennsbury; /districtonetournament; /sports_playlist,Hockey,High School,,,6325199,110.994,42866688,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/28/04/24/20131028042422.8973390.mpg,Newtown Halloween Parade,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/28/04/26/mtvuutxerbwmloqmdhir.jpg?co_id=471,The annual Newtown Halloween Parade marched down State Street on Oct. 26. bringing the season of bats. witches and goblins to town.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/28/04/24/20131028042422.8973390.mpg?co_id=471,2013-10-28T04:27:04Z,1382934121988,/news_playlist,News,Entertainment,Parenting & Family,,6315792,61.9886,20199424,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/27/15/59/20131027155922.7039370.mpg,Council Rock Norths Brandon McIlwaine on 21-17 win at Truman,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/27/16/14/ekzrewabvitdjvdsszul.jpg?co_id=471,Council Rock North quarterback Brandon McIlwaine on 21-17 win over Truman Oct. 25. 2013 at Henry Morgan Stadium.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/27/15/59/20131027155922.7039370.mpg?co_id=471,2013-10-27T16:14:41Z,1382889283967,/CouncilRockNorth; /BrandonMcIlwaine; /Truman; /sports_playlist,Football (American),High School,,,6306213,103.967,54009856,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/24/01/13/20131024011306.5357690.mpg,Council Rock South's Sam Olson on playoff win over Neshaminy,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/24/01/28/xsoxtpemdlttsalwhedz.jpg?co_id=471,Council Rock South sophomore Sam Olson on district field hockey playoff win over Neshaminy Oct. 23. 2013 at Walt Snyder Stadium. Newtown. Pa.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/24/01/13/20131024011306.5357690.mpg?co_id=471,2013-10-24T01:28:28Z,1382576830733,/CouncilRockSouth; /Neshaminy; /SamOlson; /fieldhockey; /Oct.23; /2013; /sports_playlist,Hockey,High School,,,6239241,130.733,67907584,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/21/14/22/20131021142221.4232590.mpg,Halloween window painting in Newtown,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/21/14/25/yfpnhocvadwynzpqpjme.jpg?co_id=471,Halloween Scene in downtown Newtown. Pa.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/21/14/22/20131021142221.4232590.mpg?co_id=471,2013-10-21T14:25:32Z,1382365254440,/news_playlist,News,Local News,Shopping & Commerce,,6202010,54.44,16793600,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/21/01/55/20131021015544.1162740.mpg,Neshaminy field hockey @ Council Rock North 10-14 in Newtown,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/21/02/05/bkvlxkxpzjovpooxezxe.jpg?co_id=471,Neshaminy field hockey @ Council Rock North Oct. 14. 2013 in Newtown. PA,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/21/01/55/20131021015544.1162740.mpg?co_id=471,2013-10-21T02:05:29Z,1382320312000,/Neshaminy; /fieldhockey; /CouncilRockNorth; /sports_playlist,Hockey,High School,,,6199840,112,34377728,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/17/15/17/20131017151718.7167290.mpg,Council Rock South's Taylor Dillon on 4-1 win over CR North,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/17/15/20/mhzvdrklpsldgttszewj.jpg?co_id=471,Council Rock South senior forward Taylor Dillon on 4-1 Hawks win over Council Rock North Oct. 16. 2013 in Newtown. Pa.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/17/15/17/20131017151718.7167290.mpg?co_id=471,2013-10-17T15:21:24Z,1382022788000,/CouncilRockSouth; /TaylorDillon; /CRNorth; /soccer; /sports_playlist,Soccer,High School,,,6170078,128,66969600,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/10/04/32/20131010043210.8157710.mpg,Archbishop Woods Carly Hoelsworth on Vikings chances in 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/10/04/33/nodobamlhavntmyzikth.jpg?co_id=471,Archbishop Wood senior Carly Hoelsworth on Lady Vikings chances on the pitch in 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/10/04/32/20131010043210.8157710.mpg?co_id=471,2013-10-10T04:34:15Z,1381379275000,/ArchbishopWood; /CarlyHoelsworth; /soccer; /sports_playlist,Soccer,High School,,,6072529,115,60108800,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/10/04/05/20131010040524.2393830.mpg,Council Rock South's Jake Shefsky on Hawks prospects in 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/10/04/08/cuqgdfqlmpyxopgdhxvs.jpg?co_id=471,Council Rock South forward Jake Shefsky on Golden Hawks prospects in 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/10/04/05/20131010040524.2393830.mpg?co_id=471,2013-10-10T04:08:28Z,1381376978000,/CouncilRockSouth; /soccer; /JakeShefsky; /goldenhawks; /sports_playlist,Soccer,High School,,,6072251,98,51308544,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/07/14/16/20131007141653.7299290.mpg,Newtown Market Day,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/07/14/20/wyizazaqtrgdfqklyohq.jpg?co_id=471,Market Day in Newtown turned back the hands of time to Colonial America.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/07/14/16/20131007141653.7299290.mpg?co_id=471,2013-10-07T14:20:15Z,1381155298880,/news_playlist,News,Entertainment,Communities,,6042223,58.88,21819392,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/05/13/02/20131005130244.4318660.mpg,Neshaminy vs Council Rock South girls soccer; Fall 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/05/13/06/wnxckqluitvcghmoxgli.jpg?co_id=471,Neshaminy vs Council Rock South girls soccer; Fall 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/05/13/02/20131005130244.4318660.mpg?co_id=471,2013-10-05T13:06:24Z,1380978051000,/Neshaminy; /CouncilRockSouth; /girlssoccer;Fall2013; /sports_playlist,Soccer,High School,,,6016071,111,29722624,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/05/13/00/20131005130017.6978940.mpg,Council Rock North vs CR South girls volleyball; Fall 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/05/13/05/fvilrekzpaadmjupxypx.jpg?co_id=471,Council Rock North vs CR South girls volleyball; Fall 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/05/13/00/20131005130017.6978940.mpg?co_id=471,2013-10-05T13:05:23Z,1380977883000,/CouncilRockNorth; /CRSouth; /girlsvolleyball; /2013; /sports_playlist,Volleyball,High School,,,6016042,123,35108864,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/05/12/57/20131005125702.6453910.mpg,Council Rock South Football vs Bensalem in Week 4 of 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/226/2013/10/05/13/03/ofildfgphffibyweooxn.jpg?co_id=471,Council Rock South Football vs Bensalem in Week 4 of 2013,http://video-static.clipsyndicate.com/zStorage/syndicaster2/244/2013/10/05/12/57/20131005125702.6453910.mpg?co_id=471,2013-10-05T13:04:03Z,1380977679000,/CouncilRockSouth; /Football; /Bensalem; /sports_playlist,Football (American),High School,,,6015966,99,34471936,
